transaction_id,transaction_date,booking_date,value_date,payment_date,amount,currency,from_account_id,from_account_name,counterparty_account_id,counterparty_name,counterparty_country,counterparty_bank_bic,counterparty_business_type,narrative,payment_purpose_code,related_trade_invoice_id,swift_message_type,transaction_status,transaction_type_description,end_to_end_identification,is_fraud
e5496808-d0b8-48e5-9280-bfbc99951f44,2025-06-06,2025-06-07,2025-06-08,2025-06-08,344312.1,EUR,GB87BJKR87005691616727,"Hamilton, Hoover and Zavala",GB04QVEH20987199563734,"Adams, Estrada and Manning",CN,DABADKKK,Electronics,unleash plug-and-play users,Invoice,,MT940,pending,Card Payment,,0
c704b795-db5c-48b1-bda2-9ed3d90534e1,2025-09-14,2025-09-16,2025-09-17,2025-09-20,105693.65,EUR,GB93OJEU42522542100566,Ward-Wang,GB82VNAI25432052324531,"Fuller, Myers and Turner",HK,DABADKKK,Textile,repurpose vertical interfaces,Goods,,MT940,pending,Direct Debit,,0
9fc027eb-0bbc-4e5d-aaad-9af684bafb75,2025-10-20,2025-10-21,2025-10-22,2025-10-24,34248.81,USD,GB29AXIX32662486382840,"Johnson, Palmer and Jefferson",GB91XRSZ34437343131013,Mcconnell-Park,HK,NOKANO21,Electronics,Payment for services,Goods,2ee59634-7252-4328-a192-786be7dff100,MT103,billed,Wire Transfer,3795c295-924d-4dae-919a-581dfb961792,0
1b9a60c8-a080-4fd5-ae7b-9bee00b6ecad,2025-08-22,2025-08-24,2025-08-24,2025-08-27,113745.62,EUR,GB43KEGQ02319166642526,Lane Group,GB04OISW97092824640494,Thompson-Thomas,DE,DABADKKK,Electronics,architect rich users,Salary,,MT103,failed,BG-LI-LÖN,,0
93f03ef4-c579-4160-ae85-bb1a08a2b9c8,2025-10-21,2025-10-22,2025-10-22,2025-10-24,196660.03,SEK,GB16QLUE14282316436470,Little-Casey,GB18GIJC72617309893889,Cox-Howell,FI,HANDFIHH,Consulting,monetize mission-critical technologies,Unknown,,MT202,failed,Card Payment,89084916-d266-4a1e-aaaf-f0e7416d650d,0
f4180160-cc2a-47d4-be6a-f92cc196a9dc,2025-07-10,2025-07-10,2025-07-11,2025-07-13,245598.16,EUR,GB02WTQU95573002510501,Miles-Hernandez,GB52GVRI77920887945173,Abbott-Craig,DK,HANDFIHH,Electronics,extend leading-edge ROI,Goods,,MT202,billed,Wire Transfer,,0
9e2bc688-8332-473b-bd40-03334df318d3,2025-06-23,2025-06-25,2025-06-25,2025-06-25,113103.06,DKK,GB70PQNW94371871329369,"Rodriguez, Lane and Ramsey",GB77IFAW02870653998918,Moore LLC,DK,NDEASESS,Agriculture,transform ubiquitous e-tailers,Invoice,,MT103,billed,Wire Transfer,,0
612a13f8-d32c-4e09-a165-899f639b8c4a,2025-06-04,2025-06-05,2025-06-06,2025-06-07,30056.75,SEK,GB18HJVS83273079360665,Howard LLC,GB37HJBP95435449081978,Palmer PLC,DK,DABADKKK,Shipping,seize plug-and-play portals,Consulting,b0b805ed-6cdb-4840-8591-515dc2439e39,MT202,billed,Card Payment,1fbbd71b-2732-41ee-93ad-654524619af0,0
e4bc56cd-b839-44fd-9672-d74df8cf7b5d,2025-08-10,2025-08-10,2025-08-10,2025-08-13,199560.42,EUR,GB58DAIK97048620406991,Holloway-Hale,GB26GGRN32873461071698,Harris LLC,FI,HANDFIHH,Agriculture,enhance vertical interfaces,Goods,,MT940,pending,Wire Transfer,,0
d17448e5-a8e0-45b0-87b3-d17a42634ad7,2025-08-17,2025-08-18,2025-08-18,2025-08-21,327273.05,DKK,GB74UPCT00289321756108,Brock-Martinez,GB51NFGN18046264817819,Flynn Ltd,FI,NOKANO21,Agriculture,extend dynamic supply-chains,Consulting,,MT940,pending,Wire Transfer,,0
dbc7c6e8-1b44-4ca0-87c6-eb4188d2f5e6,2025-11-03,2025-11-05,2025-11-06,2025-11-09,443364.65,DKK,GB18GZZG53903083014142,"Sharp, Martin and Aguilar",GB87EUEP45515707200501,Medina-Guzman,HK,DABADKKK,Shipping,integrate next-generation channels,Unknown,,MT202,billed,Wire Transfer,,0
6aa82776-5dcc-48c2-bb4c-7742df4c2448,2025-09-26,2025-09-28,2025-09-28,2025-09-29,305103.4,DKK,GB90GDIJ64407395023007,Johnson-Farley,GB83XFXE39788564565830,Butler-Patel,US,HANDFIHH,Textile,repurpose rich info-mediaries,Invoice,,MT202,pending,Direct Debit,8984096a-9724-480d-8bcc-2b7c8381aa8c,0
6e24353e-3baf-4fbe-9172-b704f9172d64,2025-05-13,2025-05-15,2025-05-16,2025-05-16,76238.05,EUR,GB28BLWU59695153986116,Palmer Ltd,GB08WXWY94106407693605,Foster-Smith,CN,NDEASESS,Agriculture,streamline front-end markets,Salary,,MT202,failed,Direct Debit,,0
c3a2b17a-10d5-4c89-8d85-e2724ddbbfa1,2025-07-03,2025-07-05,2025-07-05,2025-07-07,481875.27,SEK,GB40ICET51100523660245,Phillips Ltd,GB06IHWN49975554182442,"Lee, Perry and Morrow",NO,DABADKKK,Shipping,disintermediate proactive paradigms,Invoice,,MT202,failed,Wire Transfer,499e973a-43e7-4493-86fd-4bd61b2eb268,0
4d2d6577-90f3-47bc-9c79-531828e4630e,2025-05-21,2025-05-23,2025-05-23,2025-05-24,396041.7,NOK,GB72ZMYX41076163266318,Mitchell and Sons,GB19LBQZ34350884132105,Mcdonald-Haynes,US,NDEASESS,Shipping,synthesize granular info-mediaries,Goods,03095086-7d01-494b-a6fd-d928e573ac76,MT202,billed,Direct Debit,8faacbe6-4b68-48ad-bbfb-87cfc3615bf7,0
33cfc3a1-fa54-4681-bb6c-450b3807499c,2025-10-26,2025-10-28,2025-10-29,2025-11-01,143921.17,NOK,GB97JZPQ78035674019464,Terry and Sons,GB49DRDU39415753395161,Frye and Sons,CN,NOKANO21,Consulting,embrace world-class metrics,Invoice,,MT103,billed,Direct Debit,,0
08ac5c4e-8709-418a-bb90-6e91f355d59b,2025-10-03,2025-10-04,2025-10-05,2025-10-06,130061.74,SEK,GB87ZLQS50405284888606,"Alvarez, Payne and Alvarado",GB55CLHV95892906041149,"Watson, Delgado and Gonzalez",NO,HANDFIHH,Electronics,benchmark innovative functionalities,Consulting,,MT103,failed,Wire Transfer,1401b7cc-c402-40fe-a04e-7a55ef08826a,0
29a8f137-7191-4021-92a9-e15fa937c136,2025-07-24,2025-07-24,2025-07-24,2025-07-25,484676.93,DKK,GB81QFOA25044949101337,Cruz-Mccormick,GB77LETO75374326532264,"Hall, Hart and Harper",SE,HANDFIHH,Electronics,drive ubiquitous platforms,Goods,,MT103,failed,BG-LI-LÖN,4011de26-11f3-4db4-939c-1ad73c9c2453,0
e13be9d4-f949-4eff-abd1-03cf95551c33,2025-08-25,2025-08-26,2025-08-27,2025-08-27,372368.89,SEK,GB36VSDF92688753096317,Middleton and Sons,GB32NFSZ64305135251408,Turner-Chapman,US,HANDFIHH,Electronics,streamline seamless convergence,Invoice,,MT202,pending,Direct Debit,2c61e86f-d278-4470-b948-769bc48ea930,0
5d65ab7a-70ca-4434-a12d-e56f043d416c,2025-08-22,2025-08-24,2025-08-24,2025-08-27,391585.81,DKK,GB18VVBC17499405178018,"Smith, Huff and Gordon",GB16YJNN95205993721569,"Hooper, Jones and Greene",SE,NOKANO21,Consulting,extend holistic action-items,Invoice,,MT940,billed,Direct Debit,b0023948-cd35-4250-92eb-4e09d1ef2503,0
8d759194-965c-434e-b238-6576762ae8cc,2025-05-03,2025-05-04,2025-05-04,2025-05-04,161994.55,SEK,GB28NWSJ18787532512740,"Cruz, Jones and Wong",GB83AQLT48349348213919,"Mclaughlin, Hernandez and Monroe",NO,NOKANO21,Shipping,brand robust communities,Goods,,MT202,pending,Direct Debit,,0
99f78b91-4e75-4bb3-95bd-9cf336ed92a4,2025-09-05,2025-09-05,2025-09-06,2025-09-07,486140.08,EUR,GB78STNS78631546322702,Ho PLC,GB32GKES48516640735552,Lane Group,HK,DABADKKK,Shipping,incubate efficient deliverables,Invoice,,MT202,pending,Direct Debit,2edd4be1-1df9-4776-9280-b0b88c2506d4,0
c2e50970-9ad4-4821-a8cb-fa9457066d65,2025-06-24,2025-06-25,2025-06-26,2025-06-27,30575.72,USD,GB27QHNS02792040001784,Duncan Ltd,GB44YQAO96724070105680,"Crosby, Dixon and Kelly",CN,NOKANO21,Electronics,Payment for services,Goods,c9197c8b-d53a-462d-a76f-ae04dfdb25dc,MT103,billed,Wire Transfer,ac177bfb-7013-49e2-a6c0-596d409715ea,0
c28cb833-528b-4f13-a339-c46380611f1b,2025-07-17,2025-07-19,2025-07-19,2025-07-20,388057.31,EUR,GB76FKST55916315855710,"Brown, Woods and Davis",GB53JEVL11785084058575,Lopez PLC,SE,NDEASESS,Agriculture,evolve real-time web-readiness,Unknown,,MT202,pending,BG-LI-LÖN,,0
89deed37-8b39-4ae8-8432-f2e98412cf8c,2025-05-15,2025-05-16,2025-05-16,2025-05-18,401293.87,SEK,GB03YHUR85525654972211,Travis and Sons,GB32VXYZ87145698590534,"Strickland, Mccall and Coleman",SE,NDEASESS,Textile,,Invoice,,MT940,failed,Card Payment,42328cc9-7af4-405c-9b40-fda100870fa8,0
b5f788a2-e629-4061-a32a-0496d414fcf4,2025-09-14,2025-09-15,2025-09-16,2025-09-17,405622.11,NOK,GB07SSEK37767756494317,"Jordan, Ramos and Reed",GB60RVDV61843282342291,Meyer-Brown,NO,NDEASESS,Shipping,maximize virtual e-markets,Invoice,,MT940,pending,BG-LI-LÖN,d725d137-80f8-474d-8353-f3d699901323,0
824f3338-104d-4c37-a774-02152a7cfa10,2025-05-24,2025-05-26,2025-05-27,2025-05-30,309426.76,EUR,GB82FSIZ67541312996918,Avila LLC,GB92GGQS26155564060325,Perez Inc,SE,NOKANO21,Consulting,synthesize synergistic models,Unknown,7ef32923-a9f3-4ccc-81e3-9878ac7950d3,MT202,pending,BG-LI-LÖN,a6215fc2-e958-4d63-be83-e905d61fe889,0
9df84d8b-4ace-4ae5-9426-43e3692a74ad,2025-11-15,2025-11-15,2025-11-16,2025-11-16,11869.06,NOK,GB25PXIC14465834392675,"Jones, Wilson and Lambert",GB38WPXP95035074053222,Cline Ltd,NO,HANDFIHH,Textile,integrate dot-com communities,Invoice,bef8aac1-2808-4bfe-9391-bc1f17645fcd,MT940,pending,Wire Transfer,,0
150dac01-bd54-4d32-8e4b-88baf9def657,2025-04-30,2025-05-01,2025-05-02,2025-05-04,291037.35,SEK,GB63FQSL82103094967633,Dunlap-Fisher,GB60WMEM54332171759817,Herrera-Baker,RU,HANDFIHH,Electronics,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,debe4225-1cdf-4101-beda-7d0e2c2f529f,1
6bfe17b3-3017-4085-9382-4da9756b874e,2025-08-27,2025-08-29,2025-08-30,2025-08-31,411382.27,DKK,GB74UMWO74579373786899,"Mason, Woods and Salinas",GB28KVAI73003928810380,"Mckee, Hicks and Schmitt",NO,NOKANO21,Electronics,repurpose efficient applications,Salary,,MT202,billed,BG-LI-LÖN,,0
85e9ef32-0f68-40f0-8c0d-4857323faea0,2025-05-15,2025-05-15,2025-05-15,2025-05-15,298272.54,NOK,GB47IWFR90138636887606,"Gutierrez, Hill and Owens",GB20YPNO84479710090643,May-Moore,US,HANDFIHH,Consulting,expedite robust experiences,Unknown,,MT940,billed,Card Payment,,0
67fadd24-afcc-4be6-ab99-ddf8faa732d4,2025-09-19,2025-09-20,2025-09-20,2025-09-22,486981.52,EUR,GB33QGGN97100759516317,Wiggins-Bishop,GB26ITKV54713036726517,Ellis-Rivera,DK,NDEASESS,Agriculture,deliver magnetic infrastructures,Unknown,,MT940,failed,Card Payment,,0
4450bf21-f0de-4d0f-89d2-a1092c80853c,2025-05-28,2025-05-30,2025-05-31,2025-06-03,80708.58,NOK,GB17DZAJ48295077954959,Owens Ltd,GB84PFEJ37131327184090,Smith-Hernandez,SE,NDEASESS,Shipping,unleash 24/7 models,Consulting,,MT940,billed,BG-LI-LÖN,,0
a39d9eee-1239-429c-84a0-9bb8ea5c2de2,2025-05-02,2025-05-02,2025-05-03,2025-05-05,161024.58,NOK,GB13CMYQ48183099133019,"Anderson, Burns and Murphy",GB47MTMW95177811393350,"Kaiser, Garza and Smith",CN,NOKANO21,Shipping,streamline world-class metrics,Goods,,MT940,billed,Card Payment,,0
a2a2bd03-7362-4e41-9295-c2d267d799f8,2025-09-09,2025-09-11,2025-09-12,2025-09-12,478061.54,SEK,GB62VXTS66130632308255,"Martin, Solomon and Clark",GB52QFMJ04097954308878,Cruz-Robinson,CN,NOKANO21,Agriculture,harness B2C web services,Consulting,ceaab1fa-ed06-4f78-8e0f-c06c8e2d2580,MT940,pending,Wire Transfer,f6de2ccb-68be-49ca-9ea6-beb7539606e1,0
406951d1-4209-4cf0-bb6c-65b3d16c3bab,2025-08-25,2025-08-26,2025-08-27,2025-08-28,316935.81,SEK,GB13PYKB70320871826579,"Garcia, Ruiz and Herrera",GB23QRYH68666178158951,Ortiz Inc,US,DABADKKK,Consulting,evolve e-business users,Consulting,79bcfe48-f45e-4778-882d-edb2266cddde,MT202,failed,Direct Debit,,0
c15b343a-8aa4-478a-a7a7-c5436fc2da76,2025-10-01,2025-10-03,2025-10-03,2025-10-05,388898.09,DKK,GB87KRFL25880644096487,Ellis LLC,GB03URTG01746733096721,"Rodriguez, Scott and Blair",SE,NDEASESS,Shipping,productize synergistic e-tailers,Unknown,60a62872-6072-4b82-b828-692a8bc31f5a,MT202,failed,Wire Transfer,,0
1071436a-707a-4d89-9ec7-617ee1fd7379,2025-10-07,2025-10-07,2025-10-08,2025-10-09,88298.06,SEK,GB95JXPL56953342937755,Parks-Hays,GB09KTUJ18606748447224,Davis-Ross,HK,HANDFIHH,Electronics,strategize sticky web services,Invoice,,MT202,pending,Direct Debit,,0
e4244799-83e1-4e82-9fec-892c1b8c57f7,2025-05-15,2025-05-16,2025-05-16,2025-05-17,103629.6,SEK,GB44HXER10319421531487,Lynch-Weiss,GB94RINT20162467474081,Johnson Ltd,DK,NOKANO21,Electronics,scale turn-key web-readiness,Goods,f72aad68-95c8-4a61-863a-62a8b7858c89,MT940,billed,Direct Debit,48d4d22b-7e18-41b7-8ed3-f7c5822166e9,0
c70c1b26-4fe4-4a39-90e8-6c90fa98bb10,2025-11-08,2025-11-08,2025-11-08,2025-11-11,228157.26,NOK,GB89YRUD46906037309780,"Jones, Mccormick and Hays",GB91RYJN11741820890322,"Tate, Soto and Davis",SE,HANDFIHH,Textile,extend extensible synergies,Unknown,,MT202,billed,Card Payment,068bda45-db6a-481d-b2ff-4e936f06f19e,0
48a671a5-4edd-4a78-b8a6-3cf65a0910aa,2025-09-07,2025-09-08,2025-09-08,2025-09-09,191287.47,DKK,GB50FWSJ94834913723156,Molina Ltd,GB38LSRZ14211460780966,Allen-Black,FI,NDEASESS,Shipping,productize dynamic niches,Consulting,,MT103,pending,Wire Transfer,,0
1d0e978a-cb39-4fdb-8443-35d52a79e297,2025-07-03,2025-07-05,2025-07-05,2025-07-06,27248.21,DKK,GB10CXRK51674889254431,Williams Group,GB65KQRP54434760615363,Howard-Underwood,CN,NOKANO21,Electronics,incubate end-to-end niches,Salary,,MT103,billed,Direct Debit,,0
7d3cb9f8-b1d4-411c-96a2-c91ad6cffc53,2025-07-27,2025-07-28,2025-07-29,2025-08-01,471110.89,EUR,GB56OHHO69292790864512,Ortega-Patterson,GB14FTMS38207133459229,Jones-Leon,US,NDEASESS,Textile,extend B2C action-items,Salary,52fd697e-50c5-4d74-88be-c22382d8cb15,MT202,failed,BG-LI-LÖN,ffe112b1-7d9f-4e65-980e-6b2adeee6038,0
d7fcd3b8-a44b-4d76-a28e-fc622a281191,2025-04-23,2025-04-24,2025-04-25,2025-04-26,10466.74,DKK,GB91ITTJ08534327645347,Young-Kelly,GB56GPHJ92425890178247,"Raymond, Torres and Scott",HK,NDEASESS,Textile,generate mission-critical relationships,Consulting,,MT940,pending,BG-LI-LÖN,,0
03ffc28f-b7f0-49ec-97b3-6762cd8a382c,2025-05-10,2025-05-12,2025-05-12,2025-05-12,87120.94,EUR,GB21TYQF76463934034063,Walker-Pennington,GB80HILX12127977397320,"Jacobs, Proctor and Reid",CN,NOKANO21,Textile,iterate front-end models,Goods,9abccf8c-b758-4fcb-92f7-8beed8fbcf1f,MT940,pending,Card Payment,93c85e20-06e5-4a32-8c5e-757e6c5b5ad7,0
e4a02d5e-7510-415d-8d53-ff5708f2b9a0,2025-12-21,2025-12-21,2025-12-21,2025-12-24,404275.29,NOK,GB34KZGI24247260676719,"Russell, Rodriguez and Rogers",GB91KDYP77908450064298,Todd and Sons,FI,DABADKKK,Electronics,disintermediate ubiquitous users,Consulting,,MT940,pending,Wire Transfer,,0
0a76c078-504b-47df-9035-c6426ddb9f91,2025-09-21,2025-09-22,2025-09-23,2025-09-26,390734.6,EUR,GB12EWWS29916532368441,Duke Inc,GB17RMJE24410959395359,Shaw-Hamilton,US,HANDFIHH,Electronics,engineer innovative mindshare,Consulting,,MT202,billed,Wire Transfer,,0
6220b05f-77f3-46b4-a34c-30ec0fe2d280,2025-08-24,2025-08-24,2025-08-24,2025-08-24,237520.4,NOK,GB05LXTS68522601736151,"Kane, Bartlett and Gomez",GB21HAEY09703746777964,"Wood, Hall and Kim",CN,NDEASESS,Shipping,seize cross-media convergence,Goods,4011fd72-3769-4d77-9555-615b8795318b,MT940,billed,Direct Debit,235489cb-67b9-4f6b-8be3-332f56d38b39,0
3de19381-c4ae-4c26-8d4a-8e951c8be888,2025-08-20,2025-08-20,2025-08-21,2025-08-24,211475.67,NOK,GB49GLCT41023503350773,"Hebert, Rhodes and Barnes",GB15CJDC17037858744637,Buckley-Wilson,CN,DABADKKK,Electronics,e-enable holistic infrastructures,Consulting,,MT202,pending,BG-LI-LÖN,,0
f30cf75e-8b80-42a0-a92f-e2b3861846ca,2025-10-02,2025-10-02,2025-10-03,2025-10-04,421945.39,NOK,GB17ICVO90850808819501,Kelly-Brown,GB91NINK64200711082256,"Stephens, Fernandez and Garcia",SE,HANDFIHH,Textile,evolve bleeding-edge platforms,Salary,ab788d1d-09f4-4f38-b6bb-21c84e528474,MT940,pending,BG-LI-LÖN,c5e51758-09e8-4624-8b9c-4ca6b12e94b9,0
f211de8b-0cac-410b-b192-633e12b523b5,2025-04-12,2025-04-12,2025-04-12,2025-04-14,470327.1,EUR,GB26JHEH48997399428169,Vasquez-Pacheco,GB29JUAS90305863233569,"Schwartz, Huang and Garrett",NO,HANDFIHH,Shipping,expedite visionary bandwidth,Goods,dbb34a55-ff6f-447d-bd13-fa9305600514,MT202,failed,Direct Debit,,0
2fc2ba52-f10e-4951-9881-db5fb6e6a596,2025-07-22,2025-07-22,2025-07-22,2025-07-24,354422.86,NOK,GB84BLCV52345712884900,Russell-Willis,GB54KUXS51421000719400,Williams-Long,HK,NDEASESS,Electronics,aggregate robust applications,Goods,0e8d7f02-0bbe-42a8-b24a-712139e60ef7,MT940,failed,Wire Transfer,,0
95a73f5f-624a-43ae-a571-cfa2611bb7a8,2025-09-22,2025-09-22,2025-09-23,2025-09-25,158375.91,EUR,GB57ZMLG49890507610298,Clark-Werner,GB36TWRO73853562984943,Baker Inc,HK,NOKANO21,Shipping,implement world-class mindshare,Invoice,,MT940,billed,Wire Transfer,476a4cc2-8eb3-4cca-b3e1-95662bc820ea,0
60ad5b3f-b706-4ad9-b5ef-31128c4ce2b7,2025-08-13,2025-08-13,2025-08-14,2025-08-17,422829.54,DKK,GB15JIVA52665676485621,"Mueller, Simpson and Miller",GB10VPXE32201758515704,Ortiz PLC,FI,DABADKKK,Textile,disintermediate frictionless users,Invoice,,MT103,billed,Wire Transfer,95e67dd6-a93d-48df-9e85-fc927b274d07,0
33bf24b9-ed5a-448d-b9dc-346546d6a951,2025-08-20,2025-08-21,2025-08-21,2025-08-22,387229.88,SEK,GB54MKAH37914831685497,Jacobs-Barnes,GB15ANKV91512206398912,Wade-Frazier,FI,HANDFIHH,Electronics,expedite one-to-one metrics,Goods,,MT202,pending,Card Payment,8d841bec-b7af-4b3e-a5de-f956d2e9b157,0
9700bc8e-7775-4b9f-a43d-10a1048f8bcd,2025-09-22,2025-09-24,2025-09-25,2025-09-28,369082.87,SEK,GB30JAZY72553630640301,Palmer Group,GB98GENW99140663213151,Obrien Inc,US,HANDFIHH,Agriculture,redefine rich content,Salary,,MT103,pending,Direct Debit,c995d49f-a826-474e-b273-87098cd52745,0
9ea95238-d49a-4260-a5bb-f21a9255826e,2025-05-16,2025-05-16,2025-05-17,2025-05-17,424687.14,EUR,GB68ZSIQ57014885768565,"Brown, Harris and Morgan",GB04SOKX62816775020660,Morales and Sons,DK,DABADKKK,Agriculture,envisioneer user-centric schemas,Salary,,MT940,billed,Card Payment,d960aafa-da69-49f4-b097-255c9a75fa4e,0
043fb44e-0223-456a-8a93-e294e42af466,2025-07-18,2025-07-20,2025-07-21,2025-07-23,354219.97,SEK,GB57LQKS71678380179353,"Morris, Forbes and Rice",GB13ARBM99512209322225,"Reed, Clay and Burns",DK,NDEASESS,Electronics,syndicate world-class architectures,Goods,,MT103,failed,Card Payment,ac376ecf-48ff-4a30-82e3-abf6a9d4e9bc,0
8796bebc-2e39-4acb-b676-a3d0b83770f7,2025-12-07,2025-12-08,2025-12-08,2025-12-09,484775.92,EUR,GB50LHYY35946493906222,Holt-Morrison,GB86ODAB56456284309453,Valdez Inc,CN,HANDFIHH,Textile,facilitate scalable partnerships,Invoice,,MT202,failed,BG-LI-LÖN,3a9a40c8-ae91-41c4-bce8-5dee5083a9fe,0
0a8c8d88-4a51-415c-927a-f89fb3e01504,2025-09-26,2025-09-28,2025-09-29,2025-10-02,263364.53,SEK,GB53VZTZ40684348333114,Price and Sons,GB31CQIE61769753071970,"Roberts, Grant and Flynn",NO,HANDFIHH,Shipping,mesh bricks-and-clicks networks,Invoice,,MT103,pending,Direct Debit,99f4fc9a-92b0-4f60-8ed3-af9b55f1d11f,0
71a0848d-f70b-4a23-b093-7e546722a1e1,2025-08-13,2025-08-15,2025-08-15,2025-08-16,140989.99,EUR,GB83LDTF77297472160855,"Cortez, Wilson and Thomas",GB50QUKD31751256142455,"Andrews, Rice and Cantrell",CN,NOKANO21,Consulting,iterate transparent e-business,Goods,,MT940,failed,Wire Transfer,370912b9-c0cd-431c-aa2a-ecd3af008a8e,0
56cde177-c127-4a2a-8ade-e38ec3b5eb22,2025-12-07,2025-12-08,2025-12-08,2025-12-10,33404.63,USD,GB70YKHS81598680329568,Rivers-Moody,GB10OWYX83221575659212,Johnson and Sons,RU,DABADKKK,Electronics,Payment for services,Goods,dc4164f1-e6a0-4427-82d7-9d5ba1530ca6,MT103,billed,Wire Transfer,73c3629f-57e5-49dc-8e00-62f333601e71,0
56e4e113-a56f-4368-85b5-90766202bcc3,2025-04-29,2025-04-29,2025-04-30,2025-04-30,167740.18,DKK,GB87HWZB03174187065579,"Tran, Scott and Stewart",GB11NFYX56439132205832,"Johnson, Estes and Dean",US,NOKANO21,Shipping,,Salary,7193a93c-fd28-466b-8161-4a8e11a92d76,MT202,failed,Direct Debit,016e8ba9-3fbb-42c8-83b2-e16b79f93dc6,0
3bb66d9c-ced7-4483-b951-8376c57b71a1,2025-11-09,2025-11-09,2025-11-10,2025-11-12,110888.08,EUR,GB16PITK47001220315906,Smith-Mayo,GB21DPYO14528602956616,Jacobs PLC,US,HANDFIHH,Shipping,embrace B2B e-commerce,Goods,,MT202,billed,Card Payment,,0
0288731c-2188-4012-b8e3-97b6c18c54d8,2025-12-22,2025-12-23,2025-12-23,2025-12-25,334273.71,EUR,GB40HZGT97547148919173,"Bradley, Rodriguez and Sanchez",GB43DUCP14890264361234,"Russell, Garcia and Miller",RU,DABADKKK,Electronics,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,97a9008e-7705-4515-b31f-e7a0e952845b,1
f515b0c7-675b-4ab1-ac0e-b7f524f8f09e,2025-05-02,2025-05-04,2025-05-05,2025-05-07,251683.92,NOK,GB73FNCH17552570183964,"Chandler, Thomas and Jones",GB79GHJY95415139957700,Beasley-Sanchez,DK,NDEASESS,Agriculture,expedite compelling info-mediaries,Salary,,MT940,billed,Card Payment,995ccf41-a305-41a8-9be5-8e213006e74d,0
80eb1324-3f94-4c94-913e-5d96f74adc9c,2025-04-29,2025-04-30,2025-05-01,2025-05-03,298289.61,SEK,GB35XSMT88188771292411,"Carpenter, Nash and Cox",GB23NVSU82893874445276,May-Gibson,SE,NOKANO21,Shipping,enhance wireless e-services,Goods,248807b4-777d-43d5-987f-18c78c87bdea,MT103,billed,BG-LI-LÖN,7dbd1498-3287-402a-bf26-c6e65a6fab6d,0
faff35df-e534-4b19-845c-ef597ff2ddaa,2025-07-21,2025-07-21,2025-07-21,2025-07-22,68968.34,USD,GB36BCIL02680424552414,Espinoza Ltd,GB67XIOF52150438699731,Morgan and Sons,RU,HANDFIHH,Electronics,Payment for services,Goods,6e825566-63d4-44a2-a6fe-18afa166085b,MT103,billed,Wire Transfer,0a76539c-0933-4467-9365-8d877c51d232,0
f2dbf80c-6799-4879-83ad-4c4613bdbeac,2025-10-29,2025-10-30,2025-10-31,2025-10-31,391761.98,SEK,GB96VYLF15542143986865,Rodriguez-Smith,GB05PYFC79310095398033,"Woods, Young and Spencer",FI,NOKANO21,Consulting,leverage value-added platforms,Goods,fe02d643-16bd-4612-b67a-fd6adb98576b,MT202,billed,Wire Transfer,,0
02dbf94d-f456-488b-953d-9fc603921ffd,2025-10-07,2025-10-09,2025-10-10,2025-10-10,460393.76,EUR,GB30NDAD60343321779641,Wilson-Jackson,GB75MXIG78085833631225,Jackson Ltd,DK,NOKANO21,Shipping,deploy mission-critical partnerships,Unknown,9e0bf387-99f5-4cd4-abbc-31c0ce204834,MT202,failed,Card Payment,34788642-9578-4f84-856f-a21fd8afe54c,0
78ffc5fa-5dcb-4739-bb30-6beab99cc3b7,2025-06-09,2025-06-10,2025-06-11,2025-06-12,43058.61,USD,GB74QLSC92952898956541,Cummings-Barnes,GB93OTDU77869371509556,"Mcknight, Wallace and Adams",CN,NDEASESS,Electronics,Payment for services,Goods,6eb41404-0c5d-4710-b6ce-9db7bf4b58d2,MT103,billed,Wire Transfer,3b02fd20-7929-4f66-9b77-ad52f22a7216,0
db283d6a-1d83-4507-bcb1-0dba1e6cb6c5,2025-05-17,2025-05-17,2025-05-17,2025-05-17,217445.07,NOK,GB77OSKB17928053114626,Duncan-Young,GB42LWDX30348692350459,,DK,DABADKKK,Agriculture,aggregate cross-platform e-commerce,Goods,,MT103,pending,Card Payment,,0
8db7a40e-1709-4f07-a8e5-648e2b232944,2025-08-25,2025-08-25,2025-08-26,2025-08-27,316346.26,NOK,GB11EKPN09622995860026,"Salazar, Wilson and Ferguson",GB02BREN28010842673771,Daniels PLC,US,DABADKKK,Shipping,leverage one-to-one systems,Goods,,MT202,billed,Wire Transfer,,0
dd259e57-e4c4-4fea-af24-d0a5398d08a4,2025-08-16,2025-08-18,2025-08-18,2025-08-21,403570.98,DKK,GB23URDI56093109028593,"Gonzalez, Larsen and Wells",GB19WBXO89140482253977,"Lee, Gonzalez and Gray",DE,NOKANO21,Agriculture,,Unknown,,MT202,billed,BG-LI-LÖN,97dfac08-1683-487c-bc26-5beb2864af27,0
07720216-0ae4-405e-b22b-1c785672c78a,2025-08-19,2025-08-20,2025-08-20,2025-08-20,461271.39,EUR,GB22SAIA77129273509264,Williams and Sons,GB33CSCZ11451888255767,Mckay PLC,SE,NOKANO21,Electronics,re-contextualize out-of-the-box convergence,Invoice,,MT202,pending,Direct Debit,,0
