customer_id,transaction_id,currency,transaction_date,value_date,payment_date,booking_date,type_description,transaction_type,narrative,status,counterparty_name,amount,is_fraud,card_number,message,own_message,amount_f
CUST00697,d7bd19a2-0041-4183-94f2-f4017d6694b4,DKK,2025-04-02 23:27:45,2025-04-04 23:27:45,2025-04-06 23:27:45,2025-04-07 23:27:45,Autogiro,autogiro,Direct debit to Strøm-Sivertsen AS,billed,Strøm-Sivertsen AS,15611.54,0,,,,15611.54
CUST00480,77ba732b-0271-4dda-8f9d-92b5295969df,NOK,2025-04-02 12:01:52,2025-04-02 12:01:52,2025-04-02 12:01:52,2025-04-03 12:01:52,Kortköp,card,"Card payment at Romero, Ryan and Hodges",billed,"Romero, Ryan and Hodges",1429.83,0,2444 7272 1698 9794,,,1429.83
CUST00044,1b05100d-00da-4bb8-b1e6-3d023bbbd9f3,NOK,2025-04-03 16:49:33,2025-04-03 16:49:33,2025-04-04 16:49:33,2025-04-04 16:49:33,Överföring,transfer,Transfer to de Nijs & Verhaar,billed,de Nijs & Verhaar,2725.02,0,,,,2725.02
CUST00649,22eada73-a5ee-48fa-b582-bcb09bf5097c,EUR,2025-04-03 10:30:53,2025-04-05 10:30:53,2025-04-06 10:30:53,2025-04-07 10:30:53,Insättning,deposit,Deposit from Svensson AB,billed,Svensson AB,8878.50,0,,,,8878.5
CUST00990,addc3496-c78b-40c2-9c5e-2c2bf403fe63,SEK,2025-04-02 14:25:13,2025-04-02 14:25:13,2025-04-04 14:25:13,2025-04-06 14:25:13,Autogiro,autogiro,Direct debit to Armstrong-Wallace,billed,Armstrong-Wallace,5147.27,0,,,,5147.27
CUST00227,18be8987-0b2b-4aec-a1ae-c7e4ae53141d,EUR,2025-04-02 07:21:51,2025-04-04 07:21:51,2025-04-05 07:21:51,2025-04-07 07:21:51,Insättning,deposit,Deposit from Cabrera-Snyder,billed,Cabrera-Snyder,14287.46,0,,,,14287.46
CUST00621,42d56a06-21b2-44e7-ad80-056fec359559,NOK,2025-04-02 03:43:53,2025-04-03 03:43:53,2025-04-05 03:43:53,2025-04-07 03:43:53,Insättning,deposit,Deposit from Johnson PLC,billed,Johnson PLC,1552.95,0,,,,1552.95
CUST00119,23aa1a48-f1d8-472a-8b84-4ffe1b312cfb,SEK,2025-04-03 23:10:04,2025-04-05 23:10:04,2025-04-06 23:10:04,2025-04-08 23:10:04,Insättning,deposit,Deposit from Hakkarainen Heikkinen Oy,billed,Hakkarainen Heikkinen Oy,3074.24,0,,,,3074.24
CUST00427,67075ace-0263-4eee-b11c-7a001defb12c,SEK,2025-04-02 08:23:41,2025-04-02 08:23:41,2025-04-04 08:23:41,2025-04-06 08:23:41,Autogiro,autogiro,Direct debit to Bøe AS,billed,Bøe AS,13.12,0,,,,13.12
CUST00237,8aaf21c6-5dbd-423a-aade-63c0dbe1a033,EUR,2025-04-03 05:13:31,2025-04-04 05:13:31,2025-04-04 05:13:31,2025-04-06 05:13:31,Autogiro,autogiro,Direct debit to Christoffersen & Søndergaard ApS,billed,Christoffersen & Søndergaard ApS,219.70,0,,,,219.7
CUST00109,1578d9d2-944b-4dfd-afa8-972cd4c4be39,DKK,2025-04-03 19:49:58,2025-04-03 19:49:58,2025-04-05 19:49:58,2025-04-06 19:49:58,Överföring,transfer,Transfer to Karppinen Osk,billed,Karppinen Osk,5951.99,0,,,,5951.99
CUST00523,318dd793-7384-4e66-b0fd-249a9546099a,EUR,2025-04-02 02:08:04,2025-04-04 02:08:04,2025-04-05 02:08:04,2025-04-05 02:08:04,Kortköp,card,Card payment at Moenen NV,billed,Moenen NV,7739.17,0,1073 8196 3753 2154,,,7739.17
CUST00575,d2cb0fa8-28da-4155-92dc-746ff9de5e8c,SEK,2025-04-02 02:39:59,2025-04-04 02:39:59,2025-04-04 02:39:59,2025-04-04 02:39:59,Autogiro,autogiro,Direct debit to Jacobsen BA,billed,Jacobsen BA,1703.74,0,,,,1703.74
CUST00409,13244a2e-4d02-444c-a448-4af9a3d2b101,EUR,2025-04-02 22:20:03,2025-04-02 22:20:03,2025-04-03 22:20:03,2025-04-04 22:20:03,Swish,swish,Swish payment to Carlsson & Lindberg HB,billed,Carlsson & Lindberg HB,3422.96,0,,Membership payment,Sports club 2025,3422.96
CUST00626,3f7f42da-adae-46fc-9f07-72fe22dc7727,DKK,2025-04-02 23:47:31,2025-04-04 23:47:31,2025-04-04 23:47:31,2025-04-04 23:47:31,Insättning,deposit,Deposit from Lehto Sillanpää Osk,billed,Lehto Sillanpää Osk,8745.29,0,,,,8745.29
CUST00997,97444cca-cd7c-407e-bde2-befdeae30f4b,NOK,2025-04-02 22:31:36,2025-04-02 22:31:36,2025-04-04 22:31:36,2025-04-04 22:31:36,Swish,swish,Swish payment to Viklund & Andreasson HB,billed,Viklund & Andreasson HB,1052.68,0,,Membership payment,Sports club 2025,1052.68
CUST00374,7c596f03-6eda-448e-b381-912a93a6723d,EUR,2025-04-02 01:47:22,2025-04-03 01:47:22,2025-04-05 01:47:22,2025-04-07 01:47:22,Autogiro,autogiro,Direct debit to Koster Groep,billed,Koster Groep,4072.14,0,,,,4072.14
CUST00460,c526199b-1591-4a0d-b407-18eacf553bea,NOK,2025-04-02 08:22:59,2025-04-03 08:22:59,2025-04-03 08:22:59,2025-04-03 08:22:59,Insättning,deposit,Deposit from Lagerweij & Beijring,billed,Lagerweij & Beijring,13450.57,0,,,,13450.57
CUST00964,3a3e0b9f-b637-42fa-a44b-6f98d041bfbc,SEK,2025-04-02 01:44:25,2025-04-02 01:44:25,2025-04-04 01:44:25,2025-04-05 01:44:25,Överföring,transfer,Transfer to Moensendijk NV,billed,Moensendijk NV,4494.80,0,,,,4494.8
CUST00982,49bba564-9bba-4eac-91b3-b62349916111,EUR,2025-04-03 12:02:13,2025-04-05 12:02:13,2025-04-05 12:02:13,2025-04-07 12:02:13,Insättning,deposit,Deposit from Gutierrez-Potter,billed,Gutierrez-Potter,5382.71,1,,,,5382.71
CUST00172,4bdf3af0-4775-4014-bb36-12f079c2fe52,EUR,2025-04-02 09:03:13,2025-04-02 09:03:13,2025-04-02 09:03:13,2025-04-04 09:03:13,Insättning,deposit,Deposit from Kjeldsen A/S,billed,Kjeldsen A/S,2987.64,0,,,,2987.64
CUST00751,ed98833e-f364-4eb4-9d44-89f47398bc20,NOK,2025-04-03 23:45:42,2025-04-05 23:45:42,2025-04-06 23:45:42,2025-04-07 23:45:42,Kortköp,card,Card payment at Dahl ASA,billed,Dahl ASA,11860.59,0,1741 1906 9122 5129,,,11860.59
CUST00228,fdc3501d-2846-4616-b9c2-1cab40c7863d,EUR,2025-04-03 04:09:21,2025-04-03 04:09:21,2025-04-05 04:09:21,2025-04-07 04:09:21,Swish,swish,Swish payment to Kjær & Simonsen ApS,billed,Kjær & Simonsen ApS,11746.58,0,,Membership payment,Sports club 2025,11746.58
CUST00217,2c8ed2e8-bb27-482b-ab75-0a6211ac2697,NOK,2025-04-02 16:17:17,2025-04-04 16:17:17,2025-04-05 16:17:17,2025-04-06 16:17:17,Swish,swish,Swish payment to Johansen-Amundsen,billed,Johansen-Amundsen,322.38,0,,Membership payment,Sports club 2025,322.38
CUST00744,fb5724a6-629d-4ad5-9714-2b687c6d4e85,EUR,2025-04-02 23:15:44,2025-04-03 23:15:44,2025-04-04 23:15:44,2025-04-04 23:15:44,Swish,swish,Swish payment to Johnsen ApS,billed,Johnsen ApS,8586.44,0,,Membership payment,Sports club 2025,8586.44
CUST00280,8f9d2bd9-f20f-428d-a56d-1c5f2f6e8aa8,DKK,2025-04-02 20:48:21,2025-04-03 20:48:21,2025-04-03 20:48:21,2025-04-03 20:48:21,Swish,swish,Swish payment to Andreasen & Søn ApS,billed,Andreasen & Søn ApS,266.70,0,,Membership payment,Sports club 2025,266.7
CUST00433,4f6e6708-02d7-4184-a72b-4cd20a44c0d0,EUR,2025-04-03 10:52:10,2025-04-03 10:52:10,2025-04-05 10:52:10,2025-04-05 10:52:10,Autogiro,autogiro,"Direct debit to Gray, Bentley and Thompson",billed,"Gray, Bentley and Thompson",4558.97,0,,,,4558.97
CUST00224,fa4501b3-fdc1-4fa0-8568-c6cbb5c0c6b2,SEK,2025-04-02 17:11:20,2025-04-02 17:11:20,2025-04-04 17:11:20,2025-04-05 17:11:20,Autogiro,autogiro,"Direct debit to Maldonado, Lynn and Schmitt",billed,"Maldonado, Lynn and Schmitt",69.56,0,,,,69.56
CUST00907,f647dd59-faba-415b-bb61-3c2c70e4d888,NOK,2025-04-02 13:07:24,2025-04-02 13:07:24,2025-04-02 13:07:24,2025-04-04 13:07:24,Swish,swish,Swish payment to Dahl Gruppen,billed,Dahl Gruppen,8861.18,0,,Membership payment,Sports club 2025,8861.18
CUST00384,3ec7ffff-2419-42d7-851c-2c272e67a7a7,EUR,2025-04-03 12:19:43,2025-04-05 12:19:43,2025-04-06 12:19:43,2025-04-08 12:19:43,Kortköp,card,Card payment at Karlsson Karlsson HB,billed,Karlsson Karlsson HB,2777.14,0,5458 2173 8477 4587,,,2777.14
CUST00025,7b5c2074-b187-4e2b-a449-d7f97017361e,EUR,2025-04-03 12:56:03,2025-04-05 12:56:03,2025-04-05 12:56:03,2025-04-07 12:56:03,Insättning,deposit,Deposit from Holst & Søn ApS,billed,Holst & Søn ApS,5027.18,0,,,,5027.18
CUST00769,8d0d30c7-19e3-4579-93d9-456238d68760,EUR,2025-04-03 17:49:10,2025-04-05 17:49:10,2025-04-05 17:49:10,2025-04-06 17:49:10,Kortköp,card,Card payment at Heikkinen Niemelä Ky,billed,Heikkinen Niemelä Ky,4731.56,0,3330 5587 2793 3794,,,4731.56
CUST00613,8788bdfa-8089-4774-9cd0-3f260d1e57f6,EUR,2025-04-02 16:29:14,2025-04-03 16:29:14,2025-04-05 16:29:14,2025-04-06 16:29:14,Överföring,transfer,Transfer to Holm-Nygård,billed,Holm-Nygård,677.56,0,,,,677.56
CUST00140,4691a0b9-2ef3-476f-8342-8d044f50ff02,EUR,2025-04-03 13:00:42,2025-04-03 13:00:42,2025-04-03 13:00:42,2025-04-03 13:00:42,Insättning,deposit,Deposit from Mattila Osk,billed,Mattila Osk,13578.61,0,,,,13578.61
CUST00225,859b05cd-876b-4c20-9e0c-bd581115d925,SEK,2025-04-03 11:41:10,2025-04-04 11:41:10,2025-04-06 11:41:10,2025-04-08 11:41:10,Insättning,deposit,Deposit from Sivertsen & co.,billed,Sivertsen & co.,353.52,0,,,,353.52
CUST00027,6c32e305-049a-43ea-b3c1-e9690bb05c94,EUR,2025-04-02 12:49:50,2025-04-04 12:49:50,2025-04-04 12:49:50,2025-04-05 12:49:50,Insättning,deposit,Deposit from Nilsson HB,billed,Nilsson HB,257.53,0,,,,257.53
CUST00546,07813300-12ac-4acf-82dc-bca23d10afa3,SEK,2025-04-02 06:02:34,2025-04-03 06:02:34,2025-04-04 06:02:34,2025-04-05 06:02:34,Autogiro,autogiro,Direct debit to Lind Karlsson HB,billed,Lind Karlsson HB,3782.45,0,,,,3782.45
CUST00752,af4a1353-ee27-456a-8127-7f82d97f4923,EUR,2025-04-02 22:41:45,2025-04-03 22:41:45,2025-04-04 22:41:45,2025-04-06 22:41:45,Insättning,deposit,Deposit from ArboNed,billed,ArboNed,4582.89,0,,,,4582.89
CUST00803,230a46be-20b1-4589-8f9e-795e095fdbf2,EUR,2025-04-03 23:02:20,2025-04-04 23:02:20,2025-04-04 23:02:20,2025-04-05 23:02:20,Insättning,deposit,Deposit from Antonsen RFH,billed,Antonsen RFH,1181.27,0,,,,1181.27
CUST00575,63c668b5-482b-47f0-97fb-36630bc7e023,SEK,2025-04-02 11:54:41,2025-04-02 11:54:41,2025-04-02 11:54:41,2025-04-03 11:54:41,Swish,swish,Swish payment to Johansen AS,billed,Johansen AS,2305.29,0,,Membership payment,Sports club 2025,2305.29
CUST00207,2ba7466c-f968-4b8d-98e3-1e6079ddd034,SEK,2025-04-03 01:42:14,2025-04-04 01:42:14,2025-04-06 01:42:14,2025-04-07 01:42:14,Överföring,transfer,Transfer to Voutilainen Mustonen ry,billed,Voutilainen Mustonen ry,6243.72,0,,,,6243.72
CUST00869,064aaec9-5cb7-4055-9db8-c311744c8e18,SEK,2025-04-03 11:52:07,2025-04-05 11:52:07,2025-04-06 11:52:07,2025-04-06 11:52:07,Swish,swish,Swish payment to Partanen As Oy,billed,Partanen As Oy,4523.39,0,,Membership payment,Sports club 2025,4523.39
CUST00608,f1275feb-78c7-42fd-b500-9e6d26bbfb66,DKK,2025-04-02 05:33:33,2025-04-02 05:33:33,2025-04-03 05:33:33,2025-04-04 05:33:33,Swish,swish,Swish payment to Kivinen Mäki Oy,billed,Kivinen Mäki Oy,1101.96,0,,Membership payment,Sports club 2025,1101.96
CUST00148,f58e3804-318d-49a9-bd5f-103c5c590351,DKK,2025-04-02 18:22:11,2025-04-03 18:22:11,2025-04-04 18:22:11,2025-04-06 18:22:11,Överföring,transfer,Transfer to Antonsen & co.,billed,Antonsen & co.,8223.00,0,,,,8223.0
CUST00387,e88973a6-1fd4-42bc-981d-bf302b1dc571,DKK,2025-04-03 01:37:53,2025-04-04 01:37:53,2025-04-04 01:37:53,2025-04-05 01:37:53,Överföring,transfer,Transfer to Holst & Johansen A/S,billed,Holst & Johansen A/S,607.69,0,,,,607.69
CUST00840,8da7aad8-a7e9-4377-9490-b828e6a5a353,DKK,2025-04-02 06:48:58,2025-04-03 06:48:58,2025-04-05 06:48:58,2025-04-07 06:48:58,Överföring,transfer,Transfer to Shaw Inc,billed,Shaw Inc,760.85,0,,,,760.85
CUST00552,4084c72d-7ee8-472e-8862-d11d0e2b88e3,SEK,2025-04-02 16:44:51,2025-04-02 16:44:51,2025-04-02 16:44:51,2025-04-03 16:44:51,Swish,swish,Swish payment to Rønning & co.,billed,Rønning & co.,622.82,0,,Membership payment,Sports club 2025,622.82
CUST00790,2acc21d9-3643-4274-80a2-cd25a154f9f1,NOK,2025-04-03 00:31:21,2025-04-03 00:31:21,2025-04-03 00:31:21,2025-04-03 00:31:21,Autogiro,autogiro,Direct debit to Hughes PLC,billed,Hughes PLC,6300.77,0,,,,6300.77
CUST00564,f75646bc-7951-4b8d-a084-316351c822bc,SEK,2025-04-02 08:14:46,2025-04-02 08:14:46,2025-04-04 08:14:46,2025-04-06 08:14:46,Autogiro,autogiro,"Direct debit to Tucker, Williams and Acosta",billed,"Tucker, Williams and Acosta",3340.09,0,,,,3340.09
CUST00266,2840bc44-236e-4a4c-9b99-27be2c17ab53,SEK,2025-04-02 05:40:57,2025-04-02 05:40:57,2025-04-03 05:40:57,2025-04-03 05:40:57,Kortköp,card,"Card payment at Ramirez, Stein and Mitchell",billed,"Ramirez, Stein and Mitchell",15652.08,0,3275 1387 3098 3167,,,15652.08
CUST00032,3eb667ed-a444-49d8-bf57-bf04dd4299bc,EUR,2025-04-03 09:08:18,2025-04-03 09:08:18,2025-04-05 09:08:18,2025-04-05 09:08:18,Kortköp,card,Card payment at Lien AS,billed,Lien AS,5915.38,0,8046 1644 7501 9830,,,5915.38
CUST00403,ec909bc8-e2c8-4ce0-85f2-f2300b4370e8,EUR,2025-04-03 22:47:43,2025-04-04 22:47:43,2025-04-05 22:47:43,2025-04-05 22:47:43,Insättning,deposit,Deposit from Francis-Moore,billed,Francis-Moore,17.18,0,,,,17.18
CUST00492,601edf98-548f-4c8c-b20c-5e44a894dccd,DKK,2025-04-03 21:29:06,2025-04-05 21:29:06,2025-04-06 21:29:06,2025-04-07 21:29:06,Kortköp,card,Card payment at Lamotte & Höning,billed,Lamotte & Höning,2485.52,0,9845 7677 4741 9349,,,2485.52
CUST00875,45a861a1-ae89-45b7-8e21-e25a36d0340e,SEK,2025-04-02 22:46:24,2025-04-03 22:46:24,2025-04-05 22:46:24,2025-04-05 22:46:24,Överföring,transfer,Transfer to Lundgren Ström HB,billed,Lundgren Ström HB,5651.01,0,,,,5651.01
CUST00639,81d8f990-ce1c-4c84-900f-ff509f878bc4,NOK,2025-04-03 00:10:37,2025-04-05 00:10:37,2025-04-05 00:10:37,2025-04-05 00:10:37,Insättning,deposit,Deposit from van Kasteelen BV,billed,van Kasteelen BV,14632.83,0,,,,14632.83
CUST00131,ff295623-b5ac-4b83-9305-bcc7be67a988,DKK,2025-04-03 14:15:53,2025-04-04 14:15:53,2025-04-06 14:15:53,2025-04-08 14:15:53,Insättning,deposit,Deposit from van den Bergh BV,billed,van den Bergh BV,1066.15,0,,,,1066.15
CUST00881,d980ff40-cfff-4a9c-9c04-00c447ac1bb1,DKK,2025-04-02 23:17:21,2025-04-02 23:17:21,2025-04-04 23:17:21,2025-04-04 23:17:21,Swish,swish,Swish payment to Dennis-Boyer,billed,Dennis-Boyer,1525.98,0,,Membership payment,Sports club 2025,1525.98
CUST00453,8343b3a3-232a-4c56-a933-db775ed93954,EUR,2025-04-02 13:51:48,2025-04-02 13:51:48,2025-04-04 13:51:48,2025-04-06 13:51:48,Autogiro,autogiro,"Direct debit to Kim, Perez and Cochran",billed,"Kim, Perez and Cochran",7557.91,0,,,,7557.91
CUST00296,c4b179b8-7d75-412b-96b3-80cc386a6c49,SEK,2025-04-03 04:51:30,2025-04-03 04:51:30,2025-04-05 04:51:30,2025-04-07 04:51:30,Insättning,deposit,Deposit from Jurrijens & Boogaerts,billed,Jurrijens & Boogaerts,826.27,0,,,,826.27
CUST00713,68527344-3b02-4fab-9c6a-ee672d1bbe3e,SEK,2025-04-02 17:39:32,2025-04-04 17:39:32,2025-04-04 17:39:32,2025-04-05 17:39:32,Kortköp,card,Card payment at Saarinen ry,billed,Saarinen ry,1493.73,0,4230 4302 3812 4885,,,1493.73
CUST00614,57f7de45-597a-48bd-b07e-3384468d0623,NOK,2025-04-03 20:21:18,2025-04-03 20:21:18,2025-04-03 20:21:18,2025-04-05 20:21:18,Överföring,transfer,Transfer to Mikkelsen-Jakobsen & co.,billed,Mikkelsen-Jakobsen & co.,3693.60,0,,,,3693.6
CUST00389,ebe1e6bd-7698-46fe-a55f-230be75fb954,DKK,2025-04-02 08:04:20,2025-04-02 08:04:20,2025-04-03 08:04:20,2025-04-03 08:04:20,Autogiro,autogiro,Direct debit to Karppinen Pietilä Tmi,billed,Karppinen Pietilä Tmi,9751.87,0,,,,9751.87
CUST00394,f990d104-3446-4266-bb2b-a5dccac958d3,EUR,2025-04-02 18:21:30,2025-04-03 18:21:30,2025-04-04 18:21:30,2025-04-06 18:21:30,Autogiro,autogiro,Direct debit to Thomas-Hart,billed,Thomas-Hart,8486.13,0,,,,8486.13
CUST00196,d97c6cbc-a1f2-45c9-a34e-0e6e728840a3,EUR,2025-04-03 06:14:42,2025-04-04 06:14:42,2025-04-06 06:14:42,2025-04-07 06:14:42,Insättning,deposit,Deposit from Immonen Ojala Oy,billed,Immonen Ojala Oy,718.10,0,,,,718.1
CUST00442,138b5754-e6b0-4671-ba73-04de3226513c,DKK,2025-04-02 01:22:07,2025-04-02 01:22:07,2025-04-04 01:22:07,2025-04-04 01:22:07,Insättning,deposit,Deposit from Weaver-Davis,billed,Weaver-Davis,68.96,0,,,,68.96
CUST00466,b1d73ebb-6198-4f51-b022-6bce58aa240e,EUR,2025-04-02 14:29:55,2025-04-02 14:29:55,2025-04-02 14:29:55,2025-04-03 14:29:55,Kortköp,card,Card payment at Henriksson Berglund HB,billed,Henriksson Berglund HB,787.92,0,1210 9654 9256 9705,,,787.92
CUST00313,5ab5f2f2-08f0-465c-b175-28abd6d9ff96,SEK,2025-04-03 17:00:40,2025-04-03 17:00:40,2025-04-03 17:00:40,2025-04-05 17:00:40,Swish,swish,Swish payment to Fugro,billed,Fugro,16858.29,0,,Membership payment,Sports club 2025,16858.29
CUST00634,a6f84523-163b-4b8f-a548-0fff9f408f8f,DKK,2025-04-02 17:51:09,2025-04-02 17:51:09,2025-04-02 17:51:09,2025-04-03 17:51:09,Överföring,transfer,Transfer to Lien Gruppen,billed,Lien Gruppen,1849.03,0,,,,1849.03
CUST00530,c5be4a9d-2ab9-4dda-a53d-3fcb5db5c3f6,SEK,2025-04-03 22:59:36,2025-04-05 22:59:36,2025-04-07 22:59:36,2025-04-07 22:59:36,Insättning,deposit,Deposit from Schmidt A/S,billed,Schmidt A/S,1638.84,0,,,,1638.84
CUST00164,8d112a3d-c321-4e66-95d1-888b34b03032,SEK,2025-04-02 00:35:37,2025-04-03 00:35:37,2025-04-05 00:35:37,2025-04-06 00:35:37,Insättning,deposit,Deposit from Koninklijke Bellemans,billed,Koninklijke Bellemans,528.68,0,,,,528.68
CUST00898,42a82bf2-ba8c-4a80-be26-3894baf8034c,EUR,2025-04-02 17:20:39,2025-04-04 17:20:39,2025-04-05 17:20:39,2025-04-05 17:20:39,Swish,swish,Swish payment to Rantala As Oy,billed,Rantala As Oy,7793.32,0,,Membership payment,Sports club 2025,7793.32
CUST00782,060c718e-238d-49b2-a970-e556d26062cd,EUR,2025-04-02 01:31:08,2025-04-04 01:31:08,2025-04-06 01:31:08,2025-04-07 01:31:08,Kortköp,card,Card payment at Samuelsson HB,billed,Samuelsson HB,2972.53,0,4388 9710 3808 2123,,,2972.53
CUST00129,3a7fd06e-7480-4230-b151-2495f9ea114d,EUR,2025-04-02 02:51:20,2025-04-02 02:51:20,2025-04-03 02:51:20,2025-04-03 02:51:20,Kortköp,card,Card payment at Huijzing & Bos,billed,Huijzing & Bos,83.88,0,7798 1771 9030 9433,,,83.88
CUST00309,89f85be6-6595-497b-8c9d-df76f6328f11,NOK,2025-04-03 11:06:33,2025-04-05 11:06:33,2025-04-05 11:06:33,2025-04-06 11:06:33,Insättning,deposit,Deposit from Poulsen ApS,billed,Poulsen ApS,5482.27,0,,,,5482.27
CUST00655,3af912c4-6bd3-4a24-a9f1-43bba483c971,SEK,2025-04-02 02:26:42,2025-04-04 02:26:42,2025-04-05 02:26:42,2025-04-07 02:26:42,Swish,swish,Swish payment to Myhre-Solheim,billed,Myhre-Solheim,526.79,0,,Membership payment,Sports club 2025,526.79
CUST00468,6855022d-8a35-46b2-b631-1f578b3f6c94,NOK,2025-04-03 07:04:24,2025-04-05 07:04:24,2025-04-05 07:04:24,2025-04-05 07:04:24,Överföring,transfer,Transfer to Andersson Lindgren HB,billed,Andersson Lindgren HB,14263.05,0,,,,14263.05
CUST00051,937fae81-193e-469f-b262-717d8f8aac4c,EUR,2025-04-02 22:34:13,2025-04-03 22:34:13,2025-04-03 22:34:13,2025-04-03 22:34:13,Insättning,deposit,"Deposit from Curry, Hicks and Chavez",billed,"Curry, Hicks and Chavez",11530.03,0,,,,11530.03
CUST00878,20f3027e-049b-471a-b85c-8d55161f1751,DKK,2025-04-02 10:09:57,2025-04-02 10:09:57,2025-04-02 10:09:57,2025-04-03 10:09:57,Autogiro,autogiro,"Direct debit to Hudson, Rivera and Harrington",billed,"Hudson, Rivera and Harrington",1079.76,0,,,,1079.76
CUST00827,03a3f80f-51e0-4ae2-b0a6-4f2cdc413634,EUR,2025-04-02 11:58:25,2025-04-03 11:58:25,2025-04-03 11:58:25,2025-04-04 11:58:25,Swish,swish,Swish payment to Mogensen & Søn A/S,billed,Mogensen & Søn A/S,546.14,0,,Membership payment,Sports club 2025,546.14
CUST00493,b8104910-9e21-49d7-a0e5-6c1330bd2596,NOK,2025-04-03 22:52:16,2025-04-05 22:52:16,2025-04-06 22:52:16,2025-04-06 22:52:16,Swish,swish,Swish payment to Knudsen ApS,billed,Knudsen ApS,2006.74,0,,Membership payment,Sports club 2025,2006.74
CUST00387,a9106253-afef-4c5a-9f61-5d4830ed1598,DKK,2025-04-02 14:16:32,2025-04-02 14:16:32,2025-04-02 14:16:32,2025-04-03 14:16:32,Swish,swish,"Swish payment to Haugen, Lund og Tangen",billed,"Haugen, Lund og Tangen",1148.78,0,,Membership payment,Sports club 2025,1148.78
CUST00381,0358ffa6-c180-4a52-b036-7b63b9c9b867,EUR,2025-04-03 18:20:54,2025-04-05 18:20:54,2025-04-06 18:20:54,2025-04-07 18:20:54,Kortköp,card,Card payment at Terry Inc,billed,Terry Inc,3784.19,0,5251 9431 4639 2362,,,3784.19
CUST00507,b0ec919f-99bc-4a56-bcb5-ed092bf24e83,SEK,2025-04-03 18:18:51,2025-04-03 18:18:51,2025-04-04 18:18:51,2025-04-04 18:18:51,Autogiro,autogiro,Direct debit to Vik AS,billed,Vik AS,5198.03,0,,,,5198.03
CUST00075,e2507b50-4f21-469b-a152-5d0b60942e28,SEK,2025-04-02 05:57:00,2025-04-03 05:57:00,2025-04-05 05:57:00,2025-04-07 05:57:00,Överföring,transfer,"Transfer to Antonsen, Bakken og Ruud",billed,"Antonsen, Bakken og Ruud",4853.04,0,,,,4853.04
CUST00763,4b1e295e-62a6-4390-bfaf-ab87fea17af7,EUR,2025-04-02 16:16:27,2025-04-04 16:16:27,2025-04-04 16:16:27,2025-04-05 16:16:27,Överföring,transfer,Transfer to Eelman NV,billed,Eelman NV,3036.67,0,,,,3036.67
CUST00166,9f3032a7-311e-44ee-a5b1-9030dffcdf00,SEK,2025-04-03 23:53:03,2025-04-04 23:53:03,2025-04-05 23:53:03,2025-04-06 23:53:03,Swish,swish,Swish payment to Koninklijke Vermeulen,billed,Koninklijke Vermeulen,10559.41,0,,Membership payment,Sports club 2025,10559.41
CUST00543,04cfd5e4-95ae-4fb2-aeba-427126be2422,SEK,2025-04-03 05:20:05,2025-04-03 05:20:05,2025-04-05 05:20:05,2025-04-05 05:20:05,Swish,swish,Swish payment to Næss BA,billed,Næss BA,3034.23,0,,Membership payment,Sports club 2025,3034.23
CUST00033,0a41d593-6a8c-4fc8-a906-f7d22ff4931d,NOK,2025-04-02 15:25:03,2025-04-04 15:25:03,2025-04-06 15:25:03,2025-04-08 15:25:03,Kortköp,card,Card payment at Andersson & Gustafsson AB,billed,Andersson & Gustafsson AB,8023.11,0,1096 3352 6264 8236,,,8023.11
CUST00568,a8fc2c6b-ef6e-44b4-9bdc-24604e5909d7,EUR,2025-04-02 09:12:43,2025-04-02 09:12:43,2025-04-04 09:12:43,2025-04-04 09:12:43,Insättning,deposit,Deposit from van der Flaas Groep,billed,van der Flaas Groep,2865.90,0,,,,2865.9
CUST00237,e2b368b5-e18a-481d-9e21-5b9b3ec37e7a,EUR,2025-04-03 14:34:37,2025-04-04 14:34:37,2025-04-04 14:34:37,2025-04-04 14:34:37,Autogiro,autogiro,"Direct debit to Miller, Benson and Adams",billed,"Miller, Benson and Adams",3199.22,0,,,,3199.22
CUST00884,b4140163-9f87-4ed2-a935-ed70c3362f45,NOK,2025-04-03 23:48:36,2025-04-03 23:48:36,2025-04-03 23:48:36,2025-04-04 23:48:36,Swish,swish,Swish payment to Eriksson Karlsson AB,billed,Eriksson Karlsson AB,6076.59,0,,Membership payment,Sports club 2025,6076.59
CUST00134,2513673b-d189-46b5-9542-a1efe0911435,SEK,2025-04-03 06:25:20,2025-04-04 06:25:20,2025-04-04 06:25:20,2025-04-04 06:25:20,Swish,swish,Swish payment to Pettersson Nilsson AB,billed,Pettersson Nilsson AB,1153.61,0,,Membership payment,Sports club 2025,1153.61
CUST00651,e8136e2e-9f1a-4077-b82c-cd42a9ef5319,DKK,2025-04-02 10:16:33,2025-04-02 10:16:33,2025-04-02 10:16:33,2025-04-03 10:16:33,Autogiro,autogiro,"Direct debit to Fisher, Reynolds and Gallagher",billed,"Fisher, Reynolds and Gallagher",6449.43,0,,,,6449.43
CUST00399,34f2304b-f2af-42b3-a193-9c989fb0ab0d,EUR,2025-04-03 07:53:26,2025-04-04 07:53:26,2025-04-05 07:53:26,2025-04-05 07:53:26,Autogiro,autogiro,Direct debit to Tangen & co.,billed,Tangen & co.,8528.03,0,,,,8528.03
