customer_id,country,currency,account_numbers,account_name,product,account_type,available_balance,booked_balance,value_dated_balance,status,credit_limit,latest_transaction_booking_date,registration_number,dob,nationality,residence_country,occupation,gender,bank.name,bank.bic,bank.country
CUST00828,FI,EUR,"[{'value': '45989529491', '_type': 'BBAN_SE'}, {'value': 'SE808989529491', '_type': 'IBAN'}]",Sten Höglund,STUDENTKONTO,Savings,6518.32,6518.32,6195.66,OPEN,13490.99,2025-04-04,179-65-0524,1972-06-10,FI,DK,Cashier,Male,Nordea,NDEASESS,NO
CUST00829,DK,DKK,"[{'value': '44842292127', '_type': 'BBAN_SE'}, {'value': 'SE807842292127', '_type': 'IBAN'}]",Liv Evensen,SPARKONTO,Savings,73615.64,73615.64,41645.02,OPEN,15957.90,2025-04-04,570120-2292,1967-01-02,DK,NO,Teacher,Female,Nordea,NDEASESS,SE
CUST00830,NL,EUR,"[{'value': '42939637388', '_type': 'BBAN_SE'}, {'value': 'SE805939637388', '_type': 'IBAN'}]",Petteri Rantanen,PERSONKONTO,Savings,2540.52,2540.52,1816.05,OPEN,14879.92,2025-04-04,274-20-8445,1995-01-07,NL,DK,Student,Female,Nordea,NDEASESS,NL
CUST00831,FI,EUR,"[{'value': '47563007469', '_type': 'BBAN_SE'}, {'value': 'SE8010563007469', '_type': 'IBAN'}]",Stina Johansson,PERSONKONTO,Current,73146.42,73146.42,63244.17,OPEN,5364.60,2025-04-04,03093906860,2002-09-07,FI,SE,Cashier,Other,Nordea,NDEASESS,NO
CUST00832,NO,NOK,"[{'value': '41843223554', '_type': 'BBAN_SE'}, {'value': 'SE804843223554', '_type': 'IBAN'}]",Jessica Dahlberg,SPARKONTO,Current,100116.40,100116.40,85156.25,OPEN,12416.46,2025-04-04,890117-9328,1960-02-23,NO,NO,Nurse,Other,Nordea,NDEASESS,NL
CUST00833,NO,NOK,"[{'value': '44863173472', '_type': 'BBAN_SE'}, {'value': 'SE807863173472', '_type': 'IBAN'}]",Mirte van Geenen,PERSONKONTO,Savings,34792.94,34792.94,34625.91,OPEN,8812.91,2025-04-04,511-94-1627,1993-06-29,NO,NL,Consultant,Male,Nordea,NDEASESS,NO
CUST00834,SE,SEK,"[{'value': '46549701358', '_type': 'BBAN_SE'}, {'value': 'SE809549701358', '_type': 'IBAN'}]",Samuel Heikkinen,STUDENTKONTO,Current,57362.72,57362.72,35042.18,OPEN,9844.31,2025-04-04,450-54-0108,2006-04-08,SE,NL,Driver,Other,Nordea,NDEASESS,DK
CUST00835,SE,SEK,"[{'value': '45451370453', '_type': 'BBAN_SE'}, {'value': 'SE808451370453', '_type': 'IBAN'}]",Rune Lund,SPARKONTO,Savings,45991.35,45991.35,39359.07,OPEN,6736.90,2025-04-04,088-35-6102,2000-10-28,SE,SE,Teacher,Male,Nordea,NDEASESS,NO
CUST00836,SE,SEK,"[{'value': '47493664415', '_type': 'BBAN_SE'}, {'value': 'SE8010493664415', '_type': 'IBAN'}]",Marianne Sandvik,PERSONKONTO,Savings,8293.53,8293.53,6104.28,OPEN,2464.85,2025-04-04,156-97-8678,2003-01-11,SE,NO,Cashier,Female,Nordea,NDEASESS,NL
CUST00837,FI,EUR,"[{'value': '40479011764', '_type': 'BBAN_SE'}, {'value': 'SE803479011764', '_type': 'IBAN'}]",Jeffrey Hardin,STUDENTKONTO,Current,50475.18,50475.18,42473.89,OPEN,6958.63,2025-04-04,02036101760,2001-11-13,FI,FI,Nurse,Other,Nordea,NDEASESS,NO
CUST00838,NL,EUR,"[{'value': '47087762657', '_type': 'BBAN_SE'}, {'value': 'SE8010087762657', '_type': 'IBAN'}]",Anna Hansson,PERSONKONTO,Savings,56053.05,56053.05,30471.31,OPEN,3044.47,2025-04-04,445-08-6444,1994-05-20,NL,NL,Doctor,Male,Nordea,NDEASESS,SE
CUST00839,NL,EUR,"[{'value': '43510745572', '_type': 'BBAN_SE'}, {'value': 'SE806510745572', '_type': 'IBAN'}]",Tristan Cornelisse,PERSONKONTO,Savings,145265.36,145265.36,139854.27,OPEN,18865.45,2025-04-04,846359273,1970-10-21,NL,NL,Artist,Female,Nordea,NDEASESS,SE
CUST00840,DK,DKK,"[{'value': '49457514204', '_type': 'BBAN_SE'}, {'value': 'SE8012457514204', '_type': 'IBAN'}]",Saara Taskinen,STUDENTKONTO,Current,148451.87,148451.87,77477.86,OPEN,8655.14,2025-04-04,151-90-6619,1993-04-10,DK,FI,Analyst,Female,Nordea,NDEASESS,NO
CUST00841,FI,EUR,"[{'value': '43080891187', '_type': 'BBAN_SE'}, {'value': 'SE806080891187', '_type': 'IBAN'}]",Lori Montgomery,SPARKONTO,Current,67548.09,67548.09,50080.85,OPEN,18660.98,2025-04-04,25114441735,1969-12-23,FI,NL,Engineer,Male,Nordea,NDEASESS,NL
CUST00842,NL,EUR,"[{'value': '44155324773', '_type': 'BBAN_SE'}, {'value': 'SE807155324773', '_type': 'IBAN'}]",Karin Johansson,SPARKONTO,Current,41485.22,41485.22,40568.46,OPEN,15990.61,2025-04-04,284107931,2000-12-22,NL,NO,Driver,Female,Nordea,NDEASESS,SE
CUST00843,NL,EUR,"[{'value': '44172725742', '_type': 'BBAN_SE'}, {'value': 'SE807172725742', '_type': 'IBAN'}]",Alexander Boer,PERSONKONTO,Savings,130603.23,130603.23,114325.35,OPEN,11468.72,2025-04-04,607-34-3955,1998-11-24,NL,DK,Driver,Other,Nordea,NDEASESS,DK
CUST00844,FI,EUR,"[{'value': '40015464229', '_type': 'BBAN_SE'}, {'value': 'SE803015464229', '_type': 'IBAN'}]",Eirik-Tore Andreassen,STUDENTKONTO,Current,31435.23,31435.23,25024.22,OPEN,17643.52,2025-04-04,081178-644X,1973-07-31,FI,NL,Student,Other,Nordea,NDEASESS,SE
CUST00845,NL,EUR,"[{'value': '43661352590', '_type': 'BBAN_SE'}, {'value': 'SE806661352590', '_type': 'IBAN'}]",Maria Svensson,SPARKONTO,Savings,39195.78,39195.78,30418.88,OPEN,4866.62,2025-04-04,28098029429,2004-04-07,NL,NL,Consultant,Female,Nordea,NDEASESS,NO
CUST00846,SE,SEK,"[{'value': '44866075091', '_type': 'BBAN_SE'}, {'value': 'SE807866075091', '_type': 'IBAN'}]",Jesse Stamrood-Schwartsbach,PERSONKONTO,Current,96122.49,96122.49,95619.59,OPEN,10924.60,2025-04-04,926451078,1989-02-01,SE,SE,Artist,Other,Nordea,NDEASESS,NO
CUST00847,NL,EUR,"[{'value': '41393982645', '_type': 'BBAN_SE'}, {'value': 'SE804393982645', '_type': 'IBAN'}]",Heather Garcia,STUDENTKONTO,Savings,145846.68,145846.68,125579.80,OPEN,18017.55,2025-04-04,691083745,1979-10-27,NL,FI,Artist,Male,Nordea,NDEASESS,DK
CUST00848,SE,SEK,"[{'value': '49531733275', '_type': 'BBAN_SE'}, {'value': 'SE8012531733275', '_type': 'IBAN'}]",Mikael Johansson,SPARKONTO,Current,123677.80,123677.80,77668.87,OPEN,10979.08,2025-04-04,532-51-4321,1983-05-28,SE,NL,Doctor,Other,Nordea,NDEASESS,SE
CUST00849,DK,DKK,"[{'value': '41899169638', '_type': 'BBAN_SE'}, {'value': 'SE804899169638', '_type': 'IBAN'}]",Josephine van Stralen,SPARKONTO,Savings,141875.62,141875.62,85403.35,OPEN,3535.01,2025-04-04,628413907,1984-05-19,DK,NO,Driver,Female,Nordea,NDEASESS,DK
CUST00850,NO,NOK,"[{'value': '44697367349', '_type': 'BBAN_SE'}, {'value': 'SE807697367349', '_type': 'IBAN'}]",Philip Laursen,PERSONKONTO,Savings,135374.14,135374.14,80211.07,OPEN,4182.77,2025-04-04,03016547262,1974-08-04,NO,DK,Teacher,Other,Nordea,NDEASESS,NO
CUST00851,FI,EUR,"[{'value': '42610575957', '_type': 'BBAN_SE'}, {'value': 'SE805610575957', '_type': 'IBAN'}]",Bertil Jansson,PERSONKONTO,Current,3646.57,3646.57,1954.65,OPEN,9372.97,2025-04-04,270318A537T,1957-06-21,FI,DK,Doctor,Other,Nordea,NDEASESS,NO
CUST00852,NL,EUR,"[{'value': '48640565939', '_type': 'BBAN_SE'}, {'value': 'SE8011640565939', '_type': 'IBAN'}]",Venla Keränen-Lehtonen,PERSONKONTO,Savings,21025.05,21025.05,14549.24,OPEN,16617.96,2025-04-04,146-76-6911,1970-03-23,NL,SE,Teacher,Male,Nordea,NDEASESS,SE
CUST00853,SE,SEK,"[{'value': '42575422095', '_type': 'BBAN_SE'}, {'value': 'SE805575422095', '_type': 'IBAN'}]",Elisabeth Pitkänen,PERSONKONTO,Current,40514.64,40514.64,31244.29,OPEN,17128.04,2025-04-04,960701-5600,1954-01-21,SE,SE,Consultant,Male,Nordea,NDEASESS,FI
CUST00854,DK,DKK,"[{'value': '48127754416', '_type': 'BBAN_SE'}, {'value': 'SE8011127754416', '_type': 'IBAN'}]",John Hansson,PERSONKONTO,Savings,114070.93,114070.93,75957.34,OPEN,5254.27,2025-04-04,02037708359,1992-10-08,DK,NL,Cashier,Other,Nordea,NDEASESS,NO
CUST00855,NL,EUR,"[{'value': '43543025495', '_type': 'BBAN_SE'}, {'value': 'SE806543025495', '_type': 'IBAN'}]",Mona Kristensen,PERSONKONTO,Savings,18899.79,18899.79,10419.13,OPEN,3265.78,2025-04-04,888-94-5329,2003-11-20,NL,NO,Engineer,Male,Nordea,NDEASESS,DK
CUST00856,DK,DKK,"[{'value': '41231995081', '_type': 'BBAN_SE'}, {'value': 'SE804231995081', '_type': 'IBAN'}]",Univ.Prof. Johan Schmidt,STUDENTKONTO,Savings,58114.77,58114.77,49013.02,OPEN,10090.50,2025-04-04,22017742691,1968-05-02,DK,SE,Consultant,Male,Nordea,NDEASESS,SE
CUST00857,FI,EUR,"[{'value': '46939364770', '_type': 'BBAN_SE'}, {'value': 'SE809939364770', '_type': 'IBAN'}]",Thom Korsman,PERSONKONTO,Savings,53917.53,53917.53,51850.32,OPEN,17963.94,2025-04-04,041589725,1988-09-17,FI,NL,Teacher,Male,Nordea,NDEASESS,SE
CUST00858,DK,DKK,"[{'value': '42575311720', '_type': 'BBAN_SE'}, {'value': 'SE805575311720', '_type': 'IBAN'}]",Maria Karlsson,STUDENTKONTO,Savings,79806.86,79806.86,45897.72,OPEN,12682.79,2025-04-04,960906-6742,1961-09-09,DK,FI,Artist,Male,Nordea,NDEASESS,FI
CUST00859,FI,EUR,"[{'value': '47137083361', '_type': 'BBAN_SE'}, {'value': 'SE8010137083361', '_type': 'IBAN'}]",Peter Falk,SPARKONTO,Current,137477.04,137477.04,122963.32,OPEN,15666.79,2025-04-04,971645280,1952-07-09,FI,NO,Artist,Male,Nordea,NDEASESS,NO
CUST00860,DK,DKK,"[{'value': '48488312421', '_type': 'BBAN_SE'}, {'value': 'SE8011488312421', '_type': 'IBAN'}]",Thomas Knudsen,PERSONKONTO,Current,67280.96,67280.96,53079.39,OPEN,3321.02,2025-04-04,425-04-8650,1975-06-15,DK,FI,Teacher,Male,Nordea,NDEASESS,FI
CUST00861,DK,DKK,"[{'value': '46417567959', '_type': 'BBAN_SE'}, {'value': 'SE809417567959', '_type': 'IBAN'}]",Annikki Hänninen,SPARKONTO,Savings,53215.01,53215.01,42618.39,OPEN,3195.31,2025-04-04,293-19-2993,2001-09-28,DK,NO,Driver,Female,Nordea,NDEASESS,FI
CUST00862,NL,EUR,"[{'value': '46587494767', '_type': 'BBAN_SE'}, {'value': 'SE809587494767', '_type': 'IBAN'}]",Emelie Johansson,STUDENTKONTO,Current,74816.79,74816.79,51796.68,OPEN,14440.96,2025-04-04,061-79-5330,1951-04-23,NL,NL,Nurse,Other,Nordea,NDEASESS,NL
CUST00863,NO,NOK,"[{'value': '45305113826', '_type': 'BBAN_SE'}, {'value': 'SE808305113826', '_type': 'IBAN'}]",James de Korte,PERSONKONTO,Current,105612.45,105612.45,105290.61,OPEN,7566.77,2025-04-04,781005-1453,1971-07-10,NO,DK,Teacher,Male,Nordea,NDEASESS,SE
CUST00864,SE,SEK,"[{'value': '44893467877', '_type': 'BBAN_SE'}, {'value': 'SE807893467877', '_type': 'IBAN'}]",Tuomas Taskinen,SPARKONTO,Current,136748.61,136748.61,125484.10,OPEN,19450.48,2025-04-04,890420-2457,1989-05-03,SE,DK,Consultant,Male,Nordea,NDEASESS,NL
CUST00865,NO,NOK,"[{'value': '40591852141', '_type': 'BBAN_SE'}, {'value': 'SE803591852141', '_type': 'IBAN'}]",Paul Cruz Jr.,STUDENTKONTO,Current,8851.92,8851.92,6096.59,OPEN,14074.39,2025-04-04,781130-4752,1977-02-27,NO,DK,Artist,Male,Nordea,NDEASESS,SE
CUST00866,SE,SEK,"[{'value': '44611808298', '_type': 'BBAN_SE'}, {'value': 'SE807611808298', '_type': 'IBAN'}]",Anders Lindström,STUDENTKONTO,Current,99580.72,99580.72,51293.32,OPEN,3254.91,2025-04-04,830430-5678,1995-05-26,SE,NO,Doctor,Male,Nordea,NDEASESS,FI
CUST00867,NL,EUR,"[{'value': '41788831866', '_type': 'BBAN_SE'}, {'value': 'SE804788831866', '_type': 'IBAN'}]",Maria Lundgren,PERSONKONTO,Savings,124744.66,124744.66,108749.77,OPEN,14122.00,2025-04-04,312-73-6665,1955-03-03,NL,FI,Student,Female,Nordea,NDEASESS,NL
CUST00868,FI,EUR,"[{'value': '44351701335', '_type': 'BBAN_SE'}, {'value': 'SE807351701335', '_type': 'IBAN'}]",Sebastiaan Janssen-de Boer,PERSONKONTO,Current,66874.06,66874.06,35443.28,OPEN,12281.39,2025-04-04,173-32-8807,1987-03-28,FI,NO,Analyst,Male,Nordea,NDEASESS,SE
CUST00869,SE,SEK,"[{'value': '49904340446', '_type': 'BBAN_SE'}, {'value': 'SE8012904340446', '_type': 'IBAN'}]",Adrian Kristoffersen,PERSONKONTO,Savings,59760.41,59760.41,57712.13,OPEN,19475.89,2025-04-04,297-84-2743,1953-07-21,SE,NL,Driver,Male,Nordea,NDEASESS,FI
CUST00870,NO,NOK,"[{'value': '40240504531', '_type': 'BBAN_SE'}, {'value': 'SE803240504531', '_type': 'IBAN'}]",Lene Gundersen,SPARKONTO,Current,60360.16,60360.16,55003.35,OPEN,12299.13,2025-04-04,653492078,1985-10-20,NO,SE,Student,Female,Nordea,NDEASESS,NL
CUST00871,FI,EUR,"[{'value': '41634106492', '_type': 'BBAN_SE'}, {'value': 'SE804634106492', '_type': 'IBAN'}]",Herbert Madsen,PERSONKONTO,Savings,98078.64,98078.64,80750.46,OPEN,5763.43,2025-04-04,24104408814,1978-11-08,FI,SE,Doctor,Female,Nordea,NDEASESS,NO
CUST00872,NL,EUR,"[{'value': '41440839808', '_type': 'BBAN_SE'}, {'value': 'SE804440839808', '_type': 'IBAN'}]",Tina Flores,PERSONKONTO,Savings,116930.19,116930.19,67980.90,OPEN,1773.72,2025-04-04,547216804,1990-04-03,NL,NL,Engineer,Female,Nordea,NDEASESS,SE
CUST00873,NO,NOK,"[{'value': '40139014305', '_type': 'BBAN_SE'}, {'value': 'SE803139014305', '_type': 'IBAN'}]",Suvi Heinonen,SPARKONTO,Current,82977.86,82977.86,82009.64,OPEN,1375.05,2025-04-04,521109-4874,1950-02-10,NO,DK,Engineer,Male,Nordea,NDEASESS,NL
CUST00874,FI,EUR,"[{'value': '41325447786', '_type': 'BBAN_SE'}, {'value': 'SE804325447786', '_type': 'IBAN'}]",Jules van Straaten,SPARKONTO,Savings,14435.03,14435.03,14137.23,OPEN,4300.23,2025-04-04,13035941074,1951-07-26,FI,DK,Artist,Male,Nordea,NDEASESS,NL
CUST00875,SE,SEK,"[{'value': '42162852783', '_type': 'BBAN_SE'}, {'value': 'SE805162852783', '_type': 'IBAN'}]",Meike Hoeks-Wijland,STUDENTKONTO,Current,50032.07,50032.07,25608.55,OPEN,9800.58,2025-04-04,12075324373,1950-01-12,SE,SE,Cashier,Male,Nordea,NDEASESS,DK
CUST00876,NO,NOK,"[{'value': '42688446467', '_type': 'BBAN_SE'}, {'value': 'SE805688446467', '_type': 'IBAN'}]",Henrik Eliasson,STUDENTKONTO,Current,102514.91,102514.91,96589.65,OPEN,15492.10,2025-04-04,870808-7609,2001-01-25,NO,NO,Analyst,Other,Nordea,NDEASESS,NO
CUST00877,NL,EUR,"[{'value': '45761334796', '_type': 'BBAN_SE'}, {'value': 'SE808761334796', '_type': 'IBAN'}]",Heikki Saarinen,PERSONKONTO,Savings,97883.54,97883.54,63176.07,OPEN,17191.07,2025-04-04,438720519,1997-07-26,NL,DK,Engineer,Other,Nordea,NDEASESS,NL
CUST00878,DK,DKK,"[{'value': '42606517080', '_type': 'BBAN_SE'}, {'value': 'SE805606517080', '_type': 'IBAN'}]",Albert Mikkelsen,PERSONKONTO,Savings,36247.04,36247.04,19888.86,OPEN,3281.14,2025-04-04,614793828,1994-05-12,DK,FI,Analyst,Male,Nordea,NDEASESS,SE
CUST00879,DK,DKK,"[{'value': '41347411580', '_type': 'BBAN_SE'}, {'value': 'SE804347411580', '_type': 'IBAN'}]",Bastiaan Hoppenbrouwer,SPARKONTO,Current,14570.04,14570.04,7781.58,OPEN,7584.90,2025-04-04,124796801,1951-01-12,DK,SE,Doctor,Male,Nordea,NDEASESS,NL
CUST00880,DK,DKK,"[{'value': '48060184184', '_type': 'BBAN_SE'}, {'value': 'SE8011060184184', '_type': 'IBAN'}]",Merel van Hoevel en van Zwindrecht,STUDENTKONTO,Current,39062.64,39062.64,37887.43,OPEN,10021.05,2025-04-04,690226-6565,1993-09-10,DK,FI,Cashier,Female,Nordea,NDEASESS,NL
CUST00881,DK,DKK,"[{'value': '44848950368', '_type': 'BBAN_SE'}, {'value': 'SE807848950368', '_type': 'IBAN'}]",Jan Öberg,SPARKONTO,Savings,128621.64,128621.64,88342.69,OPEN,10365.88,2025-04-04,160803A6982,1981-03-18,DK,FI,Engineer,Other,Nordea,NDEASESS,DK
CUST00882,SE,SEK,"[{'value': '49641414677', '_type': 'BBAN_SE'}, {'value': 'SE8012641414677', '_type': 'IBAN'}]",Heidi Thorsen,STUDENTKONTO,Current,111285.86,111285.86,64243.23,OPEN,6167.88,2025-04-04,421009-2294,1968-05-16,SE,NO,Nurse,Female,Nordea,NDEASESS,SE
CUST00883,SE,SEK,"[{'value': '48049451104', '_type': 'BBAN_SE'}, {'value': 'SE8011049451104', '_type': 'IBAN'}]",Martin-Jon Aasen,STUDENTKONTO,Current,33846.17,33846.17,22828.19,OPEN,13028.45,2025-04-04,06019005974,1999-08-23,SE,DK,Doctor,Male,Nordea,NDEASESS,DK
CUST00884,NO,NOK,"[{'value': '48257034899', '_type': 'BBAN_SE'}, {'value': 'SE8011257034899', '_type': 'IBAN'}]",Jessica Jones,SPARKONTO,Current,109900.83,109900.83,77014.13,OPEN,6687.05,2025-04-04,202-22-5395,1953-09-25,NO,NL,Student,Male,Nordea,NDEASESS,SE
CUST00885,DK,DKK,"[{'value': '41952400435', '_type': 'BBAN_SE'}, {'value': 'SE804952400435', '_type': 'IBAN'}]",Amin van Parijs,STUDENTKONTO,Current,17591.80,17591.80,17139.11,OPEN,12984.22,2025-04-04,26040566383,1981-09-07,DK,FI,Nurse,Male,Nordea,NDEASESS,NO
CUST00886,NL,EUR,"[{'value': '47767592581', '_type': 'BBAN_SE'}, {'value': 'SE8010767592581', '_type': 'IBAN'}]",Sandra Underwood,SPARKONTO,Savings,116243.73,116243.73,70526.28,OPEN,17426.40,2025-04-04,814-31-1195,1991-08-15,NL,DK,Cashier,Female,Nordea,NDEASESS,NO
CUST00887,NO,NOK,"[{'value': '44592432662', '_type': 'BBAN_SE'}, {'value': 'SE807592432662', '_type': 'IBAN'}]",Maren Kristensen,SPARKONTO,Current,12996.90,12996.90,8437.18,OPEN,17490.14,2025-04-04,128-11-0995,1975-02-21,NO,NL,Consultant,Other,Nordea,NDEASESS,DK
CUST00888,FI,EUR,"[{'value': '40230821363', '_type': 'BBAN_SE'}, {'value': 'SE803230821363', '_type': 'IBAN'}]",Pia Forsman,SPARKONTO,Savings,28019.70,28019.70,27506.46,OPEN,3708.40,2025-04-04,23070289709,1956-05-21,FI,FI,Driver,Female,Nordea,NDEASESS,FI
CUST00889,DK,DKK,"[{'value': '43366641864', '_type': 'BBAN_SE'}, {'value': 'SE806366641864', '_type': 'IBAN'}]",Mats Charon,STUDENTKONTO,Savings,80558.19,80558.19,54565.78,OPEN,8088.19,2025-04-04,060157-413P,1991-06-20,DK,SE,Analyst,Other,Nordea,NDEASESS,NL
CUST00890,NO,NOK,"[{'value': '42647900506', '_type': 'BBAN_SE'}, {'value': 'SE805647900506', '_type': 'IBAN'}]",Lene Ødegård,SPARKONTO,Savings,12132.40,12132.40,6152.26,OPEN,18709.48,2025-04-04,907365814,1995-06-12,NO,DK,Artist,Male,Nordea,NDEASESS,DK
CUST00891,DK,DKK,"[{'value': '43102194933', '_type': 'BBAN_SE'}, {'value': 'SE806102194933', '_type': 'IBAN'}]",Karl Larsson,SPARKONTO,Current,39789.00,39789.00,32513.44,OPEN,2400.20,2025-04-04,980406-0128,1997-12-31,DK,NO,Consultant,Female,Nordea,NDEASESS,NL
CUST00892,NL,EUR,"[{'value': '46875999388', '_type': 'BBAN_SE'}, {'value': 'SE809875999388', '_type': 'IBAN'}]",Sofia Bergström,PERSONKONTO,Savings,116270.47,116270.47,70329.86,OPEN,19449.02,2025-04-04,263-46-6898,1998-10-08,NL,NL,Engineer,Female,Nordea,NDEASESS,NO
CUST00893,FI,EUR,"[{'value': '48146070829', '_type': 'BBAN_SE'}, {'value': 'SE8011146070829', '_type': 'IBAN'}]",Dagny Holm,STUDENTKONTO,Current,2920.59,2920.59,2481.50,OPEN,8574.05,2025-04-04,817-06-0992,1970-09-01,FI,FI,Artist,Other,Nordea,NDEASESS,DK
CUST00894,DK,DKK,"[{'value': '47580965778', '_type': 'BBAN_SE'}, {'value': 'SE8010580965778', '_type': 'IBAN'}]",Leonora Schultz,PERSONKONTO,Current,78713.89,78713.89,57414.84,OPEN,3949.46,2025-04-04,160869-599W,2002-03-26,DK,NL,Teacher,Other,Nordea,NDEASESS,FI
CUST00895,DK,DKK,"[{'value': '49806477035', '_type': 'BBAN_SE'}, {'value': 'SE8012806477035', '_type': 'IBAN'}]",Eric Cooper,STUDENTKONTO,Current,57543.72,57543.72,57410.31,OPEN,2247.94,2025-04-04,050124A532C,1994-03-19,DK,SE,Nurse,Female,Nordea,NDEASESS,SE
CUST00896,SE,SEK,"[{'value': '49018151741', '_type': 'BBAN_SE'}, {'value': 'SE8012018151741', '_type': 'IBAN'}]",Bart Palman,SPARKONTO,Current,74712.54,74712.54,62299.43,OPEN,4631.49,2025-04-04,839-72-0895,1972-11-08,SE,DK,Analyst,Female,Nordea,NDEASESS,DK
CUST00897,SE,SEK,"[{'value': '44829435450', '_type': 'BBAN_SE'}, {'value': 'SE807829435450', '_type': 'IBAN'}]",Margaret Harris,SPARKONTO,Savings,29736.26,29736.26,28368.30,OPEN,648.30,2025-04-04,761031-1933,1981-10-31,SE,FI,Consultant,Other,Nordea,NDEASESS,DK
CUST00898,FI,EUR,"[{'value': '47123984285', '_type': 'BBAN_SE'}, {'value': 'SE8010123984285', '_type': 'IBAN'}]",Lot Verhoeven-Vertooren,SPARKONTO,Savings,40507.57,40507.57,33890.67,OPEN,18053.65,2025-04-04,307-54-5385,1956-08-05,FI,DK,Engineer,Male,Nordea,NDEASESS,SE
CUST00899,SE,SEK,"[{'value': '46871714360', '_type': 'BBAN_SE'}, {'value': 'SE809871714360', '_type': 'IBAN'}]",Grethe Eriksen,SPARKONTO,Current,23429.61,23429.61,22951.18,OPEN,5215.71,2025-04-04,500302-2281,1965-02-16,SE,DK,Consultant,Other,Nordea,NDEASESS,DK
CUST00900,DK,DKK,"[{'value': '46776829678', '_type': 'BBAN_SE'}, {'value': 'SE809776829678', '_type': 'IBAN'}]",Gro-Hanne Lien,PERSONKONTO,Savings,124368.21,124368.21,122960.09,OPEN,8360.82,2025-04-04,150479268,1992-06-02,DK,FI,Analyst,Male,Nordea,NDEASESS,NO
CUST00901,DK,DKK,"[{'value': '49132519027', '_type': 'BBAN_SE'}, {'value': 'SE8012132519027', '_type': 'IBAN'}]",Prof. Anton Pedersen,PERSONKONTO,Savings,35029.94,35029.94,32280.63,OPEN,16828.09,2025-04-04,203-37-2854,1967-04-16,DK,NO,Artist,Male,Nordea,NDEASESS,FI
CUST00902,SE,SEK,"[{'value': '41878709078', '_type': 'BBAN_SE'}, {'value': 'SE804878709078', '_type': 'IBAN'}]",Jelte Pison,STUDENTKONTO,Current,14443.18,14443.18,7422.48,OPEN,18451.59,2025-04-04,201-03-2885,1956-05-06,SE,SE,Nurse,Female,Nordea,NDEASESS,NL
CUST00903,SE,SEK,"[{'value': '41538119509', '_type': 'BBAN_SE'}, {'value': 'SE804538119509', '_type': 'IBAN'}]",Gunhild Olsson,PERSONKONTO,Current,111479.77,111479.77,72290.31,OPEN,16888.91,2025-04-04,770211-9582,1970-03-21,SE,DK,Cashier,Other,Nordea,NDEASESS,NL
CUST00904,SE,SEK,"[{'value': '44015690897', '_type': 'BBAN_SE'}, {'value': 'SE807015690897', '_type': 'IBAN'}]",Tor Jakobsen,STUDENTKONTO,Current,41607.24,41607.24,34084.37,OPEN,17405.31,2025-04-04,286507146,1962-07-03,SE,SE,Student,Other,Nordea,NDEASESS,NL
CUST00905,SE,SEK,"[{'value': '45508136828', '_type': 'BBAN_SE'}, {'value': 'SE808508136828', '_type': 'IBAN'}]",Ofelia Carlsen,PERSONKONTO,Current,16507.96,16507.96,8892.68,OPEN,18298.02,2025-04-04,220548-653N,1952-08-08,SE,NO,Driver,Male,Nordea,NDEASESS,FI
CUST00906,DK,DKK,"[{'value': '41777021820', '_type': 'BBAN_SE'}, {'value': 'SE804777021820', '_type': 'IBAN'}]",Daniella Mathiesen-Iversen,SPARKONTO,Current,119418.50,119418.50,72265.86,OPEN,7817.46,2025-04-04,336-32-0873,2003-08-08,DK,FI,Student,Male,Nordea,NDEASESS,DK
CUST00907,NO,NOK,"[{'value': '43881096387', '_type': 'BBAN_SE'}, {'value': 'SE806881096387', '_type': 'IBAN'}]",Satu Vesterinen,STUDENTKONTO,Current,45163.87,45163.87,25228.70,OPEN,19877.92,2025-04-04,13098830817,1960-11-07,NO,DK,Nurse,Other,Nordea,NDEASESS,FI
CUST00908,NL,EUR,"[{'value': '40522240599', '_type': 'BBAN_SE'}, {'value': 'SE803522240599', '_type': 'IBAN'}]",Rita Kristoffersen,STUDENTKONTO,Current,1249.68,1249.68,959.73,OPEN,10479.02,2025-04-04,384-64-8502,1961-08-22,NL,NO,Consultant,Female,Nordea,NDEASESS,NL
CUST00909,SE,SEK,"[{'value': '44421658597', '_type': 'BBAN_SE'}, {'value': 'SE807421658597', '_type': 'IBAN'}]",Lauri Lehtonen,PERSONKONTO,Current,134836.57,134836.57,73043.85,OPEN,5718.02,2025-04-04,20126437766,2003-04-06,SE,DK,Consultant,Male,Nordea,NDEASESS,NO
CUST00910,FI,EUR,"[{'value': '47094961855', '_type': 'BBAN_SE'}, {'value': 'SE8010094961855', '_type': 'IBAN'}]",Hr Erik Lund,SPARKONTO,Savings,106358.49,106358.49,76368.69,OPEN,18485.79,2025-04-04,463-31-6487,1970-04-13,FI,FI,Teacher,Male,Nordea,NDEASESS,DK
CUST00911,FI,EUR,"[{'value': '49031863534', '_type': 'BBAN_SE'}, {'value': 'SE8012031863534', '_type': 'IBAN'}]",Kari Christensen,STUDENTKONTO,Savings,144299.76,144299.76,84101.73,OPEN,19098.36,2025-04-04,171079-565M,1958-08-07,FI,DK,Driver,Female,Nordea,NDEASESS,NO
